source,target,rel
0,1,targets
0,2,requires
0,3,hasType
0,4,hasIntensity
0,5,hasForce
0,6,hasMechanic
0,7,supportsGoal
0,8,supportsGoal
9,10,targets
9,11,recruits
9,2,requires
9,12,hasType
9,4,hasIntensity
9,13,hasForce
9,14,supportsGoal
9,15,supportsGoal
16,1,targets
16,17,requires
16,3,hasType
16,18,hasIntensity
16,5,hasForce
16,19,hasMechanic
16,7,supportsGoal
16,8,supportsGoal
20,1,targets
20,21,recruits
20,22,requires
20,3,hasType
20,18,hasIntensity
20,5,hasForce
20,6,hasMechanic
20,7,supportsGoal
20,8,supportsGoal
23,24,targets
23,25,requires
23,12,hasType
23,18,hasIntensity
23,26,hasForce
23,19,hasMechanic
23,14,supportsGoal
23,15,supportsGoal
27,24,targets
27,2,requires
27,12,hasType
27,18,hasIntensity
27,26,hasForce
27,14,supportsGoal
27,15,supportsGoal
28,1,targets
28,29,recruits
28,10,recruits
28,21,recruits
28,30,requires
28,3,hasType
28,18,hasIntensity
28,13,hasForce
28,19,hasMechanic
28,7,supportsGoal
28,8,supportsGoal
31,1,targets
31,2,requires
31,3,hasType
31,4,hasIntensity
31,5,hasForce
31,6,hasMechanic
31,7,supportsGoal
31,8,supportsGoal
32,33,targets
32,2,requires
32,12,hasType
32,18,hasIntensity
32,26,hasForce
32,14,supportsGoal
32,15,supportsGoal
34,35,targets
34,36,recruits
34,37,requires
34,3,hasType
34,4,hasIntensity
34,5,hasForce
34,19,hasMechanic
34,7,supportsGoal
34,8,supportsGoal
38,1,targets
38,2,requires
38,3,hasType
38,4,hasIntensity
38,5,hasForce
38,19,hasMechanic
38,7,supportsGoal
38,8,supportsGoal
39,35,targets
39,36,recruits
39,37,requires
39,3,hasType
39,4,hasIntensity
39,5,hasForce
39,19,hasMechanic
39,7,supportsGoal
39,8,supportsGoal
40,33,targets
40,41,recruits
40,24,recruits
40,11,recruits
40,29,recruits
40,10,recruits
40,2,requires
40,42,hasType
40,4,hasIntensity
40,13,hasForce
40,6,hasMechanic
40,43,supportsGoal
44,21,targets
44,45,recruits
44,46,requires
44,3,hasType
44,4,hasIntensity
44,13,hasForce
44,6,hasMechanic
44,7,supportsGoal
44,8,supportsGoal
47,21,targets
47,37,requires
47,3,hasType
47,4,hasIntensity
47,13,hasForce
47,19,hasMechanic
47,7,supportsGoal
47,8,supportsGoal
48,49,targets
48,1,recruits
48,21,recruits
48,45,recruits
48,30,requires
48,3,hasType
48,4,hasIntensity
48,13,hasForce
48,6,hasMechanic
48,7,supportsGoal
48,8,supportsGoal
50,10,targets
50,35,recruits
50,11,recruits
50,36,recruits
50,29,recruits
50,51,recruits
50,52,recruits
50,30,requires
50,3,hasType
50,18,hasIntensity
50,5,hasForce
50,6,hasMechanic
50,7,supportsGoal
50,8,supportsGoal
53,21,targets
53,45,recruits
53,30,requires
53,3,hasType
53,18,hasIntensity
53,13,hasForce
53,6,hasMechanic
53,7,supportsGoal
53,8,supportsGoal
54,55,targets
54,35,recruits
54,56,recruits
54,30,requires
54,3,hasType
54,18,hasIntensity
54,5,hasForce
54,19,hasMechanic
54,7,supportsGoal
54,8,supportsGoal
57,55,targets
57,1,recruits
57,35,recruits
57,49,recruits
57,56,recruits
57,45,recruits
57,30,requires
57,3,hasType
57,58,hasIntensity
57,5,hasForce
57,6,hasMechanic
57,7,supportsGoal
57,8,supportsGoal
59,11,targets
59,2,requires
59,12,hasType
59,4,hasIntensity
59,5,hasForce
59,19,hasMechanic
59,14,supportsGoal
59,15,supportsGoal
60,29,targets
60,2,requires
60,12,hasType
60,4,hasIntensity
60,26,hasForce
60,14,supportsGoal
60,15,supportsGoal
61,11,targets
61,22,requires
61,12,hasType
61,18,hasIntensity
61,26,hasForce
61,14,supportsGoal
61,15,supportsGoal
62,21,targets
62,55,recruits
62,52,recruits
62,45,recruits
62,63,requires
62,3,hasType
62,4,hasIntensity
62,13,hasForce
62,6,hasMechanic
62,7,supportsGoal
62,8,supportsGoal
64,21,targets
64,52,recruits
64,2,requires
64,12,hasType
64,4,hasIntensity
64,13,hasForce
64,19,hasMechanic
64,14,supportsGoal
64,15,supportsGoal
65,21,targets
65,45,recruits
65,37,requires
65,3,hasType
65,18,hasIntensity
65,13,hasForce
65,6,hasMechanic
65,7,supportsGoal
65,8,supportsGoal
66,49,targets
66,21,recruits
66,37,requires
66,3,hasType
66,18,hasIntensity
66,13,hasForce
66,6,hasMechanic
66,7,supportsGoal
66,8,supportsGoal
67,51,targets
67,35,recruits
67,36,recruits
67,29,recruits
67,10,recruits
67,33,recruits
67,22,requires
67,68,hasType
67,18,hasIntensity
67,5,hasForce
67,6,hasMechanic
67,43,supportsGoal
67,7,supportsGoal
69,51,targets
69,1,recruits
69,24,recruits
69,35,recruits
69,11,recruits
69,36,recruits
69,29,recruits
69,10,recruits
69,55,recruits
69,33,recruits
69,52,recruits
69,22,requires
69,68,hasType
69,58,hasIntensity
69,5,hasForce
69,6,hasMechanic
69,43,supportsGoal
69,7,supportsGoal
70,51,targets
70,36,recruits
70,29,recruits
70,10,recruits
70,55,recruits
70,33,recruits
70,52,recruits
70,22,requires
70,68,hasType
70,18,hasIntensity
70,5,hasForce
70,6,hasMechanic
70,43,supportsGoal
70,7,supportsGoal
71,21,targets
71,55,recruits
71,45,recruits
71,72,requires
71,3,hasType
71,4,hasIntensity
71,5,hasForce
71,6,hasMechanic
71,7,supportsGoal
71,8,supportsGoal
73,33,targets
73,11,recruits
73,36,recruits
73,29,recruits
73,10,recruits
73,51,recruits
73,22,requires
73,68,hasType
73,4,hasIntensity
73,5,hasForce
73,6,hasMechanic
73,43,supportsGoal
73,7,supportsGoal
74,21,targets
74,75,requires
74,42,hasType
74,4,hasIntensity
74,13,hasForce
74,6,hasMechanic
74,43,supportsGoal
76,11,targets
76,10,recruits
76,33,recruits
76,22,requires
76,3,hasType
76,4,hasIntensity
76,6,hasMechanic
76,7,supportsGoal
76,8,supportsGoal
77,10,targets
77,11,recruits
77,29,recruits
77,78,requires
77,3,hasType
77,4,hasIntensity
77,5,hasForce
77,19,hasMechanic
77,7,supportsGoal
77,8,supportsGoal
79,56,targets
79,1,recruits
79,36,recruits
79,55,recruits
79,22,requires
79,3,hasType
79,4,hasIntensity
79,6,hasMechanic
79,7,supportsGoal
79,8,supportsGoal
80,10,targets
80,29,recruits
80,51,recruits
80,72,requires
80,68,hasType
80,4,hasIntensity
80,5,hasForce
80,6,hasMechanic
80,7,supportsGoal
81,10,targets
81,29,recruits
81,51,recruits
81,72,requires
81,68,hasType
81,4,hasIntensity
81,5,hasForce
81,6,hasMechanic
81,7,supportsGoal
82,24,targets
82,72,requires
82,3,hasType
82,4,hasIntensity
82,5,hasForce
82,19,hasMechanic
82,7,supportsGoal
82,8,supportsGoal
83,21,targets
83,55,recruits
83,52,recruits
83,72,requires
83,3,hasType
83,4,hasIntensity
83,5,hasForce
83,19,hasMechanic
83,7,supportsGoal
83,8,supportsGoal
84,45,targets
84,72,requires
84,3,hasType
84,4,hasIntensity
84,13,hasForce
84,19,hasMechanic
84,7,supportsGoal
84,8,supportsGoal
85,1,targets
85,51,recruits
85,21,recruits
85,63,requires
85,3,hasType
85,18,hasIntensity
85,5,hasForce
85,6,hasMechanic
85,7,supportsGoal
85,8,supportsGoal
86,1,targets
86,51,recruits
86,21,recruits
86,63,requires
86,3,hasType
86,58,hasIntensity
86,5,hasForce
86,6,hasMechanic
86,7,supportsGoal
86,8,supportsGoal
87,49,targets
87,21,recruits
87,45,recruits
87,63,requires
87,3,hasType
87,4,hasIntensity
87,13,hasForce
87,6,hasMechanic
87,7,supportsGoal
87,8,supportsGoal
88,35,targets
88,36,recruits
88,63,requires
88,3,hasType
88,4,hasIntensity
88,5,hasForce
88,19,hasMechanic
88,7,supportsGoal
88,8,supportsGoal
89,35,targets
89,63,requires
89,3,hasType
89,4,hasIntensity
89,5,hasForce
89,19,hasMechanic
89,7,supportsGoal
89,8,supportsGoal
90,51,targets
90,11,recruits
90,36,recruits
90,29,recruits
90,10,recruits
90,56,recruits
90,55,recruits
90,33,recruits
90,52,recruits
90,63,requires
90,3,hasType
90,18,hasIntensity
90,5,hasForce
90,6,hasMechanic
90,7,supportsGoal
90,8,supportsGoal
91,33,targets
91,11,recruits
91,29,recruits
91,10,recruits
91,51,recruits
91,63,requires
91,3,hasType
91,18,hasIntensity
91,13,hasForce
91,6,hasMechanic
91,7,supportsGoal
91,8,supportsGoal
92,29,targets
92,11,recruits
92,10,recruits
92,63,requires
92,68,hasType
92,18,hasIntensity
92,13,hasForce
92,6,hasMechanic
92,7,supportsGoal
93,49,targets
93,21,recruits
93,45,recruits
93,63,requires
93,3,hasType
93,18,hasIntensity
93,13,hasForce
93,6,hasMechanic
93,7,supportsGoal
93,8,supportsGoal
94,33,targets
94,11,recruits
94,36,recruits
94,10,recruits
94,63,requires
94,3,hasType
94,18,hasIntensity
94,13,hasForce
94,6,hasMechanic
94,7,supportsGoal
94,8,supportsGoal
95,29,targets
95,11,recruits
95,10,recruits
95,63,requires
95,68,hasType
95,18,hasIntensity
95,13,hasForce
95,6,hasMechanic
95,7,supportsGoal
96,49,targets
96,21,recruits
96,45,recruits
96,63,requires
96,3,hasType
96,4,hasIntensity
96,13,hasForce
96,6,hasMechanic
96,7,supportsGoal
96,8,supportsGoal
97,21,targets
97,49,recruits
97,63,requires
97,3,hasType
97,4,hasIntensity
97,13,hasForce
97,6,hasMechanic
97,7,supportsGoal
97,8,supportsGoal
98,33,targets
98,11,recruits
98,29,recruits
98,10,recruits
98,63,requires
98,3,hasType
98,18,hasIntensity
98,13,hasForce
98,6,hasMechanic
98,7,supportsGoal
98,8,supportsGoal
99,21,targets
99,35,recruits
99,56,recruits
99,55,recruits
99,63,requires
99,3,hasType
99,4,hasIntensity
99,5,hasForce
99,6,hasMechanic
99,7,supportsGoal
99,8,supportsGoal
100,1,targets
100,29,recruits
100,10,recruits
100,56,recruits
100,21,recruits
100,63,requires
100,3,hasType
100,18,hasIntensity
100,5,hasForce
100,6,hasMechanic
100,7,supportsGoal
100,8,supportsGoal
101,11,targets
101,63,requires
101,3,hasType
101,4,hasIntensity
101,13,hasForce
101,19,hasMechanic
101,7,supportsGoal
101,8,supportsGoal
102,21,targets
102,49,recruits
102,45,recruits
102,63,requires
102,3,hasType
102,18,hasIntensity
102,13,hasForce
102,6,hasMechanic
102,7,supportsGoal
102,8,supportsGoal
103,52,targets
103,63,requires
103,3,hasType
103,4,hasIntensity
103,5,hasForce
103,19,hasMechanic
103,7,supportsGoal
103,8,supportsGoal
104,52,targets
104,36,recruits
104,55,recruits
104,63,requires
104,3,hasType
104,4,hasIntensity
104,5,hasForce
104,19,hasMechanic
104,7,supportsGoal
104,8,supportsGoal
105,1,targets
105,51,recruits
105,63,requires
105,3,hasType
105,4,hasIntensity
105,5,hasForce
105,19,hasMechanic
105,7,supportsGoal
105,8,supportsGoal
106,33,targets
106,11,recruits
106,10,recruits
106,51,recruits
106,63,requires
106,3,hasType
106,4,hasIntensity
106,13,hasForce
106,6,hasMechanic
106,7,supportsGoal
106,8,supportsGoal
107,33,targets
107,11,recruits
107,29,recruits
107,10,recruits
107,51,recruits
107,63,requires
107,3,hasType
107,4,hasIntensity
107,13,hasForce
107,6,hasMechanic
107,7,supportsGoal
107,8,supportsGoal
108,33,targets
108,11,recruits
108,29,recruits
108,10,recruits
108,51,recruits
108,63,requires
108,3,hasType
108,58,hasIntensity
108,13,hasForce
108,6,hasMechanic
108,7,supportsGoal
108,8,supportsGoal
109,33,targets
109,11,recruits
109,29,recruits
109,10,recruits
109,63,requires
109,3,hasType
109,18,hasIntensity
109,13,hasForce
109,6,hasMechanic
109,7,supportsGoal
109,8,supportsGoal
110,33,targets
110,11,recruits
110,29,recruits
110,10,recruits
110,63,requires
110,3,hasType
110,4,hasIntensity
110,13,hasForce
110,6,hasMechanic
110,7,supportsGoal
110,8,supportsGoal
111,21,targets
111,49,recruits
111,36,recruits
111,22,requires
111,3,hasType
111,4,hasIntensity
111,13,hasForce
111,6,hasMechanic
111,7,supportsGoal
111,8,supportsGoal
112,33,targets
112,11,recruits
112,29,recruits
112,10,recruits
112,22,requires
112,68,hasType
112,4,hasIntensity
112,13,hasForce
112,6,hasMechanic
112,43,supportsGoal
112,7,supportsGoal
113,49,targets
113,21,recruits
113,22,requires
113,12,hasType
113,58,hasIntensity
113,26,hasForce
113,19,hasMechanic
113,14,supportsGoal
113,15,supportsGoal
114,45,targets
114,49,recruits
114,21,recruits
114,2,requires
114,3,hasType
114,4,hasIntensity
114,13,hasForce
114,6,hasMechanic
114,7,supportsGoal
114,8,supportsGoal
115,33,targets
115,11,recruits
115,29,recruits
115,10,recruits
115,2,requires
115,42,hasType
115,18,hasIntensity
115,13,hasForce
115,6,hasMechanic
115,43,supportsGoal
116,45,targets
116,49,recruits
116,36,recruits
116,56,recruits
116,21,recruits
116,63,requires
116,68,hasType
116,18,hasIntensity
116,13,hasForce
116,6,hasMechanic
116,7,supportsGoal
117,49,targets
117,21,recruits
117,45,recruits
117,72,requires
117,3,hasType
117,4,hasIntensity
117,13,hasForce
117,6,hasMechanic
117,7,supportsGoal
117,8,supportsGoal
118,45,targets
118,49,recruits
118,56,recruits
118,21,recruits
118,63,requires
118,68,hasType
118,58,hasIntensity
118,13,hasForce
118,6,hasMechanic
118,7,supportsGoal
119,33,targets
119,11,recruits
119,29,recruits
119,10,recruits
119,22,requires
119,42,hasType
119,4,hasIntensity
119,13,hasForce
119,6,hasMechanic
119,43,supportsGoal
120,56,targets
120,49,recruits
120,21,recruits
120,45,recruits
120,63,requires
120,3,hasType
120,18,hasIntensity
120,5,hasForce
120,6,hasMechanic
120,7,supportsGoal
120,8,supportsGoal
121,49,targets
121,56,recruits
121,21,recruits
121,45,recruits
121,37,requires
121,3,hasType
121,18,hasIntensity
121,13,hasForce
121,6,hasMechanic
121,7,supportsGoal
121,8,supportsGoal
122,1,targets
122,2,requires
122,3,hasType
122,4,hasIntensity
122,5,hasForce
122,6,hasMechanic
122,7,supportsGoal
122,8,supportsGoal
123,55,targets
123,35,recruits
123,56,recruits
123,21,recruits
123,63,requires
123,3,hasType
123,4,hasIntensity
123,5,hasForce
123,6,hasMechanic
123,7,supportsGoal
123,8,supportsGoal
124,21,targets
124,37,requires
124,3,hasType
124,4,hasIntensity
124,5,hasForce
124,19,hasMechanic
124,7,supportsGoal
124,8,supportsGoal
125,21,targets
125,51,recruits
125,55,recruits
125,52,recruits
125,46,requires
125,3,hasType
125,4,hasIntensity
125,5,hasForce
125,19,hasMechanic
125,7,supportsGoal
125,8,supportsGoal
126,55,targets
126,35,recruits
126,56,recruits
126,51,recruits
126,52,recruits
126,63,requires
126,3,hasType
126,4,hasIntensity
126,5,hasForce
126,6,hasMechanic
126,7,supportsGoal
126,8,supportsGoal
127,55,targets
127,35,recruits
127,56,recruits
127,63,requires
127,3,hasType
127,18,hasIntensity
127,5,hasForce
127,6,hasMechanic
127,7,supportsGoal
127,8,supportsGoal
128,55,targets
128,35,recruits
128,56,recruits
128,21,recruits
128,37,requires
128,3,hasType
128,4,hasIntensity
128,5,hasForce
128,6,hasMechanic
128,7,supportsGoal
128,8,supportsGoal
129,55,targets
129,35,recruits
129,56,recruits
129,37,requires
129,3,hasType
129,4,hasIntensity
129,5,hasForce
129,6,hasMechanic
129,7,supportsGoal
129,8,supportsGoal
130,1,targets
130,29,recruits
130,10,recruits
130,51,recruits
130,33,recruits
130,21,recruits
130,45,recruits
130,30,requires
130,3,hasType
130,58,hasIntensity
130,5,hasForce
130,6,hasMechanic
130,7,supportsGoal
130,8,supportsGoal
131,33,targets
131,11,recruits
131,29,recruits
131,10,recruits
131,22,requires
131,132,hasType
131,4,hasIntensity
131,133,supportsGoal
131,134,supportsGoal
135,33,targets
135,11,recruits
135,29,recruits
135,10,recruits
135,17,requires
135,132,hasType
135,4,hasIntensity
135,133,supportsGoal
135,134,supportsGoal
136,45,targets
136,49,recruits
136,36,recruits
136,56,recruits
136,21,recruits
136,63,requires
136,68,hasType
136,18,hasIntensity
136,13,hasForce
136,6,hasMechanic
136,7,supportsGoal
137,45,targets
137,1,recruits
137,36,recruits
137,2,requires
137,3,hasType
137,18,hasIntensity
137,13,hasForce
137,19,hasMechanic
137,7,supportsGoal
137,8,supportsGoal
138,45,targets
138,2,requires
138,3,hasType
138,4,hasIntensity
138,13,hasForce
138,19,hasMechanic
138,7,supportsGoal
138,8,supportsGoal
139,49,targets
139,1,recruits
139,21,recruits
139,45,recruits
139,140,requires
139,3,hasType
139,18,hasIntensity
139,13,hasForce
139,19,hasMechanic
139,7,supportsGoal
139,8,supportsGoal
141,55,targets
141,35,recruits
141,56,recruits
141,22,requires
141,3,hasType
141,18,hasIntensity
141,5,hasForce
141,6,hasMechanic
141,7,supportsGoal
141,8,supportsGoal
142,33,targets
142,29,recruits
142,10,recruits
142,2,requires
142,3,hasType
142,4,hasIntensity
142,13,hasForce
142,6,hasMechanic
142,7,supportsGoal
142,8,supportsGoal
143,33,targets
143,11,recruits
143,29,recruits
143,10,recruits
143,2,requires
143,3,hasType
143,4,hasIntensity
143,13,hasForce
143,6,hasMechanic
143,7,supportsGoal
143,8,supportsGoal
144,1,targets
144,46,requires
144,3,hasType
144,4,hasIntensity
144,5,hasForce
144,19,hasMechanic
144,7,supportsGoal
144,8,supportsGoal
145,36,targets
145,35,recruits
145,21,recruits
145,30,requires
145,3,hasType
145,18,hasIntensity
145,5,hasForce
145,6,hasMechanic
145,7,supportsGoal
145,8,supportsGoal
146,1,targets
146,2,requires
146,3,hasType
146,4,hasIntensity
146,5,hasForce
146,6,hasMechanic
146,7,supportsGoal
146,8,supportsGoal
147,10,targets
147,41,recruits
147,24,recruits
147,11,recruits
147,29,recruits
147,33,recruits
147,22,requires
147,42,hasType
147,4,hasIntensity
147,13,hasForce
147,6,hasMechanic
147,43,supportsGoal
148,10,targets
148,41,recruits
148,24,recruits
148,11,recruits
148,29,recruits
148,33,recruits
148,22,requires
148,42,hasType
148,4,hasIntensity
148,13,hasForce
148,6,hasMechanic
148,43,supportsGoal
149,33,targets
149,24,recruits
149,11,recruits
149,29,recruits
149,10,recruits
149,51,recruits
149,63,requires
149,68,hasType
149,18,hasIntensity
149,13,hasForce
149,6,hasMechanic
149,7,supportsGoal
150,33,targets
150,41,recruits
150,24,recruits
150,11,recruits
150,29,recruits
150,10,recruits
150,51,recruits
150,63,requires
150,68,hasType
150,58,hasIntensity
150,13,hasForce
150,6,hasMechanic
150,7,supportsGoal
151,33,targets
151,41,recruits
151,24,recruits
151,11,recruits
151,29,recruits
151,10,recruits
151,51,recruits
151,63,requires
151,3,hasType
151,58,hasIntensity
151,13,hasForce
151,6,hasMechanic
151,7,supportsGoal
151,8,supportsGoal
152,35,targets
152,25,requires
152,12,hasType
152,18,hasIntensity
152,26,hasForce
152,14,supportsGoal
152,15,supportsGoal
153,21,targets
153,45,recruits
153,63,requires
153,3,hasType
153,4,hasIntensity
153,13,hasForce
153,6,hasMechanic
153,7,supportsGoal
153,8,supportsGoal
154,1,targets
154,2,requires
154,3,hasType
154,4,hasIntensity
154,5,hasForce
154,6,hasMechanic
154,7,supportsGoal
154,8,supportsGoal
155,29,targets
155,10,recruits
155,2,requires
155,3,hasType
155,4,hasIntensity
155,13,hasForce
155,19,hasMechanic
155,7,supportsGoal
155,8,supportsGoal
156,49,targets
156,17,requires
156,3,hasType
156,4,hasIntensity
156,5,hasForce
156,19,hasMechanic
156,7,supportsGoal
156,8,supportsGoal
157,49,targets
157,21,recruits
157,45,recruits
157,46,requires
157,3,hasType
157,4,hasIntensity
157,13,hasForce
157,6,hasMechanic
157,7,supportsGoal
157,8,supportsGoal
158,49,targets
158,21,recruits
158,46,requires
158,3,hasType
158,4,hasIntensity
158,13,hasForce
158,19,hasMechanic
158,7,supportsGoal
158,8,supportsGoal
159,1,targets
159,46,requires
159,3,hasType
159,4,hasIntensity
159,5,hasForce
159,19,hasMechanic
159,7,supportsGoal
159,8,supportsGoal
160,33,targets
160,36,recruits
160,29,recruits
160,10,recruits
160,51,recruits
160,46,requires
160,3,hasType
160,4,hasIntensity
160,5,hasForce
160,6,hasMechanic
160,7,supportsGoal
160,8,supportsGoal
161,35,targets
161,46,requires
161,3,hasType
161,4,hasIntensity
161,5,hasForce
161,19,hasMechanic
161,7,supportsGoal
161,8,supportsGoal
162,33,targets
162,46,requires
162,3,hasType
162,4,hasIntensity
162,5,hasForce
162,19,hasMechanic
162,7,supportsGoal
162,8,supportsGoal
163,56,targets
163,46,requires
163,3,hasType
163,4,hasIntensity
163,5,hasForce
163,19,hasMechanic
163,7,supportsGoal
163,8,supportsGoal
164,45,targets
164,46,requires
164,3,hasType
164,4,hasIntensity
164,13,hasForce
164,19,hasMechanic
164,7,supportsGoal
164,8,supportsGoal
165,21,targets
165,46,requires
165,3,hasType
165,4,hasIntensity
165,5,hasForce
165,6,hasMechanic
165,7,supportsGoal
165,8,supportsGoal
166,49,targets
166,46,requires
166,3,hasType
166,4,hasIntensity
166,13,hasForce
166,19,hasMechanic
166,7,supportsGoal
166,8,supportsGoal
167,1,targets
167,46,requires
167,3,hasType
167,4,hasIntensity
167,5,hasForce
167,6,hasMechanic
167,7,supportsGoal
167,8,supportsGoal
168,45,targets
168,46,requires
168,3,hasType
168,4,hasIntensity
168,13,hasForce
168,19,hasMechanic
168,7,supportsGoal
168,8,supportsGoal
169,45,targets
169,46,requires
169,3,hasType
169,4,hasIntensity
169,13,hasForce
169,19,hasMechanic
169,7,supportsGoal
169,8,supportsGoal
170,35,targets
170,36,recruits
170,46,requires
170,3,hasType
170,4,hasIntensity
170,5,hasForce
170,19,hasMechanic
170,7,supportsGoal
170,8,supportsGoal
171,21,targets
171,46,requires
171,3,hasType
171,4,hasIntensity
171,5,hasForce
171,19,hasMechanic
171,7,supportsGoal
171,8,supportsGoal
172,1,targets
172,46,requires
172,3,hasType
172,4,hasIntensity
172,5,hasForce
172,19,hasMechanic
172,7,supportsGoal
172,8,supportsGoal
173,45,targets
173,46,requires
173,3,hasType
173,4,hasIntensity
173,13,hasForce
173,19,hasMechanic
173,7,supportsGoal
173,8,supportsGoal
174,21,targets
174,35,recruits
174,55,recruits
174,46,requires
174,3,hasType
174,4,hasIntensity
174,5,hasForce
174,6,hasMechanic
174,7,supportsGoal
174,8,supportsGoal
175,1,targets
175,46,requires
175,3,hasType
175,4,hasIntensity
175,5,hasForce
175,6,hasMechanic
175,7,supportsGoal
175,8,supportsGoal
176,1,targets
176,46,requires
176,3,hasType
176,4,hasIntensity
176,5,hasForce
176,19,hasMechanic
176,7,supportsGoal
176,8,supportsGoal
177,21,targets
177,55,recruits
177,52,recruits
177,46,requires
177,3,hasType
177,4,hasIntensity
177,5,hasForce
177,19,hasMechanic
177,7,supportsGoal
177,8,supportsGoal
178,21,targets
178,45,recruits
178,46,requires
178,3,hasType
178,4,hasIntensity
178,13,hasForce
178,6,hasMechanic
178,7,supportsGoal
178,8,supportsGoal
179,52,targets
179,46,requires
179,3,hasType
179,4,hasIntensity
179,5,hasForce
179,19,hasMechanic
179,7,supportsGoal
179,8,supportsGoal
180,36,targets
180,46,requires
180,3,hasType
180,4,hasIntensity
180,5,hasForce
180,19,hasMechanic
180,7,supportsGoal
180,8,supportsGoal
181,52,targets
181,17,requires
181,3,hasType
181,4,hasIntensity
181,5,hasForce
181,19,hasMechanic
181,7,supportsGoal
181,8,supportsGoal
182,11,targets
182,17,requires
182,3,hasType
182,4,hasIntensity
182,13,hasForce
182,19,hasMechanic
182,7,supportsGoal
182,8,supportsGoal
183,11,targets
183,17,requires
183,3,hasType
183,4,hasIntensity
183,13,hasForce
183,19,hasMechanic
183,7,supportsGoal
183,8,supportsGoal
184,11,targets
184,37,requires
184,3,hasType
184,18,hasIntensity
184,13,hasForce
184,19,hasMechanic
184,7,supportsGoal
184,8,supportsGoal
185,11,targets
185,72,requires
185,3,hasType
185,4,hasIntensity
185,13,hasForce
185,19,hasMechanic
185,7,supportsGoal
185,8,supportsGoal
186,11,targets
186,2,requires
186,12,hasType
186,4,hasIntensity
186,26,hasForce
186,19,hasMechanic
186,14,supportsGoal
186,15,supportsGoal
187,11,targets
187,2,requires
187,12,hasType
187,4,hasIntensity
187,26,hasForce
187,19,hasMechanic
187,14,supportsGoal
187,15,supportsGoal
188,11,targets
188,25,requires
188,12,hasType
188,18,hasIntensity
188,26,hasForce
188,14,supportsGoal
188,15,supportsGoal
189,33,targets
189,36,recruits
189,29,recruits
189,10,recruits
189,51,recruits
189,52,recruits
189,22,requires
189,68,hasType
189,18,hasIntensity
189,5,hasForce
189,6,hasMechanic
189,43,supportsGoal
189,7,supportsGoal
190,21,targets
190,36,recruits
190,63,requires
190,3,hasType
190,4,hasIntensity
190,13,hasForce
190,19,hasMechanic
190,7,supportsGoal
190,8,supportsGoal
191,24,targets
191,1,recruits
191,41,recruits
191,11,recruits
191,29,recruits
191,10,recruits
191,33,recruits
191,2,requires
191,42,hasType
191,4,hasIntensity
191,43,supportsGoal
192,51,targets
192,55,recruits
192,52,recruits
192,2,requires
192,12,hasType
192,4,hasIntensity
192,26,hasForce
192,14,supportsGoal
192,15,supportsGoal
193,56,targets
193,1,recruits
193,49,recruits
193,21,recruits
193,75,requires
193,42,hasType
193,4,hasIntensity
193,13,hasForce
193,6,hasMechanic
193,43,supportsGoal
194,45,targets
194,22,requires
194,68,hasType
194,18,hasIntensity
194,13,hasForce
194,19,hasMechanic
194,7,supportsGoal
195,49,targets
195,21,recruits
195,45,recruits
195,22,requires
195,68,hasType
195,18,hasIntensity
195,13,hasForce
195,6,hasMechanic
195,7,supportsGoal
196,10,targets
196,24,recruits
196,22,requires
196,12,hasType
196,4,hasIntensity
196,26,hasForce
196,19,hasMechanic
196,14,supportsGoal
196,15,supportsGoal
197,56,targets
197,51,recruits
197,2,requires
197,12,hasType
197,4,hasIntensity
197,26,hasForce
197,19,hasMechanic
197,14,supportsGoal
197,15,supportsGoal
198,33,targets
198,11,recruits
198,29,recruits
198,10,recruits
198,17,requires
198,3,hasType
198,4,hasIntensity
198,13,hasForce
198,6,hasMechanic
198,7,supportsGoal
198,8,supportsGoal
199,21,targets
199,35,recruits
199,49,recruits
199,22,requires
199,12,hasType
199,4,hasIntensity
199,26,hasForce
199,14,supportsGoal
199,15,supportsGoal
200,49,targets
200,21,recruits
200,22,requires
200,12,hasType
200,4,hasIntensity
200,26,hasForce
200,19,hasMechanic
200,14,supportsGoal
200,15,supportsGoal
201,49,targets
201,1,recruits
201,21,recruits
201,45,recruits
201,75,requires
201,42,hasType
201,4,hasIntensity
201,13,hasForce
201,6,hasMechanic
201,43,supportsGoal
202,49,targets
202,1,recruits
202,21,recruits
202,45,recruits
202,75,requires
202,42,hasType
202,4,hasIntensity
202,13,hasForce
202,6,hasMechanic
202,43,supportsGoal
203,49,targets
203,1,recruits
203,21,recruits
203,45,recruits
203,75,requires
203,42,hasType
203,4,hasIntensity
203,13,hasForce
203,6,hasMechanic
203,43,supportsGoal
204,49,targets
204,1,recruits
204,21,recruits
204,45,recruits
204,75,requires
204,42,hasType
204,4,hasIntensity
204,13,hasForce
204,6,hasMechanic
204,43,supportsGoal
205,49,targets
205,78,requires
205,12,hasType
205,4,hasIntensity
205,26,hasForce
205,19,hasMechanic
205,14,supportsGoal
205,15,supportsGoal
206,51,targets
206,29,recruits
206,55,recruits
206,2,requires
206,12,hasType
206,4,hasIntensity
206,26,hasForce
206,14,supportsGoal
206,15,supportsGoal
207,56,targets
207,35,recruits
207,36,recruits
207,55,recruits
207,2,requires
207,3,hasType
207,4,hasIntensity
207,5,hasForce
207,6,hasMechanic
207,7,supportsGoal
207,8,supportsGoal
208,209,targets
208,52,recruits
