node_id,name,type,attrs_json
347,Gironda Sternum Chins,Exercise,"{""source_id"": ""Gironda_Sternum_Chins"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
348,Glute Ham Raise,Exercise,"{""source_id"": ""Glute_Ham_Raise"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
349,Glute Kickback,Exercise,"{""source_id"": ""Glute_Kickback"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
350,Goblet Squat,Exercise,"{""source_id"": ""Goblet_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
351,Good Morning,Exercise,"{""source_id"": ""Good_Morning"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
352,Good Morning off Pins,Exercise,"{""source_id"": ""Good_Morning_off_Pins"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
353,Gorilla Chin/Crunch,Exercise,"{""source_id"": ""Gorilla_Chin_Crunch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
354,Groin and Back Stretch,Exercise,"{""source_id"": ""Groin_and_Back_Stretch"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
355,Groiners,Exercise,"{""source_id"": ""Groiners"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
356,Hack Squat,Exercise,"{""source_id"": ""Hack_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
357,Hammer Curls,Exercise,"{""source_id"": ""Hammer_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
358,Hammer Grip Incline DB Bench Press,Exercise,"{""source_id"": ""Hammer_Grip_Incline_DB_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
359,Hamstring-SMR,Exercise,"{""source_id"": ""Hamstring-SMR"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
360,Hamstring Stretch,Exercise,"{""source_id"": ""Hamstring_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
361,Handstand Push-Ups,Exercise,"{""source_id"": ""Handstand_Push-Ups"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
362,Hang Clean,Exercise,"{""source_id"": ""Hang_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
363,Hang Clean - Below the Knees,Exercise,"{""source_id"": ""Hang_Clean_-_Below_the_Knees"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
364,Hang Snatch,Exercise,"{""source_id"": ""Hang_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
365,Hang Snatch - Below Knees,Exercise,"{""source_id"": ""Hang_Snatch_-_Below_Knees"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
366,Hanging Bar Good Morning,Exercise,"{""source_id"": ""Hanging_Bar_Good_Morning"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
367,Hanging Leg Raise,Exercise,"{""source_id"": ""Hanging_Leg_Raise"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""expert"", ""curated"": false}"
368,Hanging Pike,Exercise,"{""source_id"": ""Hanging_Pike"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
369,Heaving Snatch Balance,Exercise,"{""source_id"": ""Heaving_Snatch_Balance"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
370,Heavy Bag Thrust,Exercise,"{""source_id"": ""Heavy_Bag_Thrust"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
371,High Cable Curls,Exercise,"{""source_id"": ""High_Cable_Curls"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
372,Hip Circles (prone),Exercise,"{""source_id"": ""Hip_Circles_prone"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
373,Hip Extension with Bands,Exercise,"{""source_id"": ""Hip_Extension_with_Bands"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
374,Hip Flexion with Band,Exercise,"{""source_id"": ""Hip_Flexion_with_Band"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
375,Hip Lift with Band,Exercise,"{""source_id"": ""Hip_Lift_with_Band"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
376,Hug A Ball,Exercise,"{""source_id"": ""Hug_A_Ball"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
377,Hug Knees To Chest,Exercise,"{""source_id"": ""Hug_Knees_To_Chest"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
378,Hurdle Hops,Exercise,"{""source_id"": ""Hurdle_Hops"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
379,Hyperextensions (Back Extensions),Exercise,"{""source_id"": ""Hyperextensions_Back_Extensions"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
380,Hyperextensions With No Hyperextension Bench,Exercise,"{""source_id"": ""Hyperextensions_With_No_Hyperextension_Bench"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
381,IT Band and Glute Stretch,Exercise,"{""source_id"": ""IT_Band_and_Glute_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
382,Iliotibial Tract-SMR,Exercise,"{""source_id"": ""Iliotibial_Tract-SMR"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
383,Inchworm,Exercise,"{""source_id"": ""Inchworm"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
384,Incline Barbell Triceps Extension,Exercise,"{""source_id"": ""Incline_Barbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
385,Incline Bench Pull,Exercise,"{""source_id"": ""Incline_Bench_Pull"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
386,Incline Cable Chest Press,Exercise,"{""source_id"": ""Incline_Cable_Chest_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
387,Incline Cable Flye,Exercise,"{""source_id"": ""Incline_Cable_Flye"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
388,Incline Dumbbell Bench With Palms Facing In,Exercise,"{""source_id"": ""Incline_Dumbbell_Bench_With_Palms_Facing_In"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
389,Incline Dumbbell Curl,Exercise,"{""source_id"": ""Incline_Dumbbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
390,Incline Dumbbell Flyes,Exercise,"{""source_id"": ""Incline_Dumbbell_Flyes"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
391,Incline Dumbbell Flyes - With A Twist,Exercise,"{""source_id"": ""Incline_Dumbbell_Flyes_-_With_A_Twist"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
392,Incline Dumbbell Press,Exercise,"{""source_id"": ""Incline_Dumbbell_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
393,Incline Hammer Curls,Exercise,"{""source_id"": ""Incline_Hammer_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
394,Incline Inner Biceps Curl,Exercise,"{""source_id"": ""Incline_Inner_Biceps_Curl"", ""force"": null, ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
395,Incline Push-Up,Exercise,"{""source_id"": ""Incline_Push-Up"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
396,Incline Push-Up Close-Grip,Exercise,"{""source_id"": ""Incline_Push-Up_Close-Grip"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
397,Incline Push-Up Depth Jump,Exercise,"{""source_id"": ""Incline_Push-Up_Depth_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
398,Incline Push-Up Medium,Exercise,"{""source_id"": ""Incline_Push-Up_Medium"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
399,Incline Push-Up Reverse Grip,Exercise,"{""source_id"": ""Incline_Push-Up_Reverse_Grip"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
400,Incline Push-Up Wide,Exercise,"{""source_id"": ""Incline_Push-Up_Wide"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
401,Intermediate Groin Stretch,Exercise,"{""source_id"": ""Intermediate_Groin_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
402,Intermediate Hip Flexor and Quad Stretch,Exercise,"{""source_id"": ""Intermediate_Hip_Flexor_and_Quad_Stretch"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
403,Internal Rotation with Band,Exercise,"{""source_id"": ""Internal_Rotation_with_Band"", ""force"": null, ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
404,Inverted Row,Exercise,"{""source_id"": ""Inverted_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
405,Inverted Row with Straps,Exercise,"{""source_id"": ""Inverted_Row_with_Straps"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
406,Iron Cross,Exercise,"{""source_id"": ""Iron_Cross"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
407,Iron Crosses (stretch),Exercise,"{""source_id"": ""Iron_Crosses_stretch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
408,Isometric Chest Squeezes,Exercise,"{""source_id"": ""Isometric_Chest_Squeezes"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
409,Isometric Neck Exercise - Front And Back,Exercise,"{""source_id"": ""Isometric_Neck_Exercise_-_Front_And_Back"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
410,Isometric Neck Exercise - Sides,Exercise,"{""source_id"": ""Isometric_Neck_Exercise_-_Sides"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
411,Isometric Wipers,Exercise,"{""source_id"": ""Isometric_Wipers"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
412,JM Press,Exercise,"{""source_id"": ""JM_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
413,Jackknife Sit-Up,Exercise,"{""source_id"": ""Jackknife_Sit-Up"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
414,Janda Sit-Up,Exercise,"{""source_id"": ""Janda_Sit-Up"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
415,Jefferson Squats,Exercise,"{""source_id"": ""Jefferson_Squats"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
416,Jerk Balance,Exercise,"{""source_id"": ""Jerk_Balance"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
417,Jerk Dip Squat,Exercise,"{""source_id"": ""Jerk_Dip_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
418,"Jogging, Treadmill",Exercise,"{""source_id"": ""Jogging_Treadmill"", ""force"": null, ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
419,Keg Load,Exercise,"{""source_id"": ""Keg_Load"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
420,Kettlebell Arnold Press,Exercise,"{""source_id"": ""Kettlebell_Arnold_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
421,Kettlebell Dead Clean,Exercise,"{""source_id"": ""Kettlebell_Dead_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
422,Kettlebell Figure 8,Exercise,"{""source_id"": ""Kettlebell_Figure_8"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
423,Kettlebell Hang Clean,Exercise,"{""source_id"": ""Kettlebell_Hang_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
424,Kettlebell One-Legged Deadlift,Exercise,"{""source_id"": ""Kettlebell_One-Legged_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
425,Kettlebell Pass Between The Legs,Exercise,"{""source_id"": ""Kettlebell_Pass_Between_The_Legs"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
426,Kettlebell Pirate Ships,Exercise,"{""source_id"": ""Kettlebell_Pirate_Ships"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
427,Kettlebell Pistol Squat,Exercise,"{""source_id"": ""Kettlebell_Pistol_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
428,Kettlebell Seated Press,Exercise,"{""source_id"": ""Kettlebell_Seated_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
429,Kettlebell Seesaw Press,Exercise,"{""source_id"": ""Kettlebell_Seesaw_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
430,Kettlebell Sumo High Pull,Exercise,"{""source_id"": ""Kettlebell_Sumo_High_Pull"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
431,Kettlebell Thruster,Exercise,"{""source_id"": ""Kettlebell_Thruster"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
432,Kettlebell Turkish Get-Up (Lunge style),Exercise,"{""source_id"": ""Kettlebell_Turkish_Get-Up_Lunge_style"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
433,Kettlebell Turkish Get-Up (Squat style),Exercise,"{""source_id"": ""Kettlebell_Turkish_Get-Up_Squat_style"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
434,Kettlebell Windmill,Exercise,"{""source_id"": ""Kettlebell_Windmill"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
435,Kipping Muscle Up,Exercise,"{""source_id"": ""Kipping_Muscle_Up"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
436,Knee Across The Body,Exercise,"{""source_id"": ""Knee_Across_The_Body"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
437,Knee Circles,Exercise,"{""source_id"": ""Knee_Circles"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
438,Knee/Hip Raise On Parallel Bars,Exercise,"{""source_id"": ""Knee_Hip_Raise_On_Parallel_Bars"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
439,Knee Tuck Jump,Exercise,"{""source_id"": ""Knee_Tuck_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
440,Kneeling Arm Drill,Exercise,"{""source_id"": ""Kneeling_Arm_Drill"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
441,Kneeling Cable Crunch With Alternating Oblique Twists,Exercise,"{""source_id"": ""Kneeling_Cable_Crunch_With_Alternating_Oblique_Twists"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
442,Kneeling Cable Triceps Extension,Exercise,"{""source_id"": ""Kneeling_Cable_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
443,Kneeling Forearm Stretch,Exercise,"{""source_id"": ""Kneeling_Forearm_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
444,Kneeling High Pulley Row,Exercise,"{""source_id"": ""Kneeling_High_Pulley_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
445,Kneeling Hip Flexor,Exercise,"{""source_id"": ""Kneeling_Hip_Flexor"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
446,Kneeling Jump Squat,Exercise,"{""source_id"": ""Kneeling_Jump_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
447,Kneeling Single-Arm High Pulley Row,Exercise,"{""source_id"": ""Kneeling_Single-Arm_High_Pulley_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
448,Kneeling Squat,Exercise,"{""source_id"": ""Kneeling_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
449,Landmine 180's,Exercise,"{""source_id"": ""Landmine_180s"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
450,Landmine Linear Jammer,Exercise,"{""source_id"": ""Landmine_Linear_Jammer"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
451,Lateral Bound,Exercise,"{""source_id"": ""Lateral_Bound"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
452,Lateral Box Jump,Exercise,"{""source_id"": ""Lateral_Box_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
453,Lateral Cone Hops,Exercise,"{""source_id"": ""Lateral_Cone_Hops"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
454,Lateral Raise - With Bands,Exercise,"{""source_id"": ""Lateral_Raise_-_With_Bands"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
455,Latissimus Dorsi-SMR,Exercise,"{""source_id"": ""Latissimus_Dorsi-SMR"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
456,Leg-Over Floor Press,Exercise,"{""source_id"": ""Leg-Over_Floor_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
457,Leg-Up Hamstring Stretch,Exercise,"{""source_id"": ""Leg-Up_Hamstring_Stretch"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
458,Leg Extensions,Exercise,"{""source_id"": ""Leg_Extensions"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
459,Leg Lift,Exercise,"{""source_id"": ""Leg_Lift"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
460,Leg Press,Exercise,"{""source_id"": ""Leg_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
461,Leg Pull-In,Exercise,"{""source_id"": ""Leg_Pull-In"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
462,Leverage Chest Press,Exercise,"{""source_id"": ""Leverage_Chest_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
463,Leverage Deadlift,Exercise,"{""source_id"": ""Leverage_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
464,Leverage Decline Chest Press,Exercise,"{""source_id"": ""Leverage_Decline_Chest_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
465,Leverage High Row,Exercise,"{""source_id"": ""Leverage_High_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
466,Leverage Incline Chest Press,Exercise,"{""source_id"": ""Leverage_Incline_Chest_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
467,Leverage Iso Row,Exercise,"{""source_id"": ""Leverage_Iso_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
468,Leverage Shoulder Press,Exercise,"{""source_id"": ""Leverage_Shoulder_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
469,Leverage Shrug,Exercise,"{""source_id"": ""Leverage_Shrug"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
470,Linear 3-Part Start Technique,Exercise,"{""source_id"": ""Linear_3-Part_Start_Technique"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
471,Linear Acceleration Wall Drill,Exercise,"{""source_id"": ""Linear_Acceleration_Wall_Drill"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
472,Linear Depth Jump,Exercise,"{""source_id"": ""Linear_Depth_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
473,Log Lift,Exercise,"{""source_id"": ""Log_Lift"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
474,London Bridges,Exercise,"{""source_id"": ""London_Bridges"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
475,Looking At Ceiling,Exercise,"{""source_id"": ""Looking_At_Ceiling"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
476,Low Cable Crossover,Exercise,"{""source_id"": ""Low_Cable_Crossover"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
477,Low Cable Triceps Extension,Exercise,"{""source_id"": ""Low_Cable_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
478,Low Pulley Row To Neck,Exercise,"{""source_id"": ""Low_Pulley_Row_To_Neck"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
479,Lower Back-SMR,Exercise,"{""source_id"": ""Lower_Back-SMR"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
480,Lower Back Curl,Exercise,"{""source_id"": ""Lower_Back_Curl"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
481,Lunge Pass Through,Exercise,"{""source_id"": ""Lunge_Pass_Through"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
482,Lunge Sprint,Exercise,"{""source_id"": ""Lunge_Sprint"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
483,Lying Bent Leg Groin,Exercise,"{""source_id"": ""Lying_Bent_Leg_Groin"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
484,Lying Cable Curl,Exercise,"{""source_id"": ""Lying_Cable_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
485,Lying Cambered Barbell Row,Exercise,"{""source_id"": ""Lying_Cambered_Barbell_Row"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
486,Lying Close-Grip Bar Curl On High Pulley,Exercise,"{""source_id"": ""Lying_Close-Grip_Bar_Curl_On_High_Pulley"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
487,Lying Close-Grip Barbell Triceps Extension Behind The Head,Exercise,"{""source_id"": ""Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
488,Lying Close-Grip Barbell Triceps Press To Chin,Exercise,"{""source_id"": ""Lying_Close-Grip_Barbell_Triceps_Press_To_Chin"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
489,Lying Crossover,Exercise,"{""source_id"": ""Lying_Crossover"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
490,Lying Dumbbell Tricep Extension,Exercise,"{""source_id"": ""Lying_Dumbbell_Tricep_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
491,Lying Face Down Plate Neck Resistance,Exercise,"{""source_id"": ""Lying_Face_Down_Plate_Neck_Resistance"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
492,Lying Face Up Plate Neck Resistance,Exercise,"{""source_id"": ""Lying_Face_Up_Plate_Neck_Resistance"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
493,Lying Glute,Exercise,"{""source_id"": ""Lying_Glute"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
494,Lying Hamstring,Exercise,"{""source_id"": ""Lying_Hamstring"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
495,Lying High Bench Barbell Curl,Exercise,"{""source_id"": ""Lying_High_Bench_Barbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
496,Lying Leg Curls,Exercise,"{""source_id"": ""Lying_Leg_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
497,Lying Machine Squat,Exercise,"{""source_id"": ""Lying_Machine_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
498,Lying One-Arm Lateral Raise,Exercise,"{""source_id"": ""Lying_One-Arm_Lateral_Raise"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
499,Lying Prone Quadriceps,Exercise,"{""source_id"": ""Lying_Prone_Quadriceps"", ""force"": null, ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
