node_id,name,type,attrs_json
312,Lateral Raise - Double KB,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
313,Lateral Raise - Weighted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
314,Lateral Raise - Bodyweight,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
315,Lateral Raise - Assisted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
316,Lateral Raise - Pause Rep,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
317,Lateral Raise - Slow Eccentric,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
318,Lateral Raise - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
319,Barbell Curl - Incline,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
320,Barbell Curl - Decline,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
321,Barbell Curl - Single Arm,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
322,Barbell Curl - Double KB,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
323,Barbell Curl - Weighted,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
324,Barbell Curl - Bodyweight,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
325,Barbell Curl - Assisted,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
326,Barbell Curl - Pause Rep,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
327,Barbell Curl - Slow Eccentric,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
328,Barbell Curl - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Biceps""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Hypertrophy""]}"
329,Triceps Pushdown - Incline,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
330,Triceps Pushdown - Decline,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
331,Triceps Pushdown - Single Arm,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
332,Triceps Pushdown - Double KB,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
333,Triceps Pushdown - Weighted,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
334,Triceps Pushdown - Bodyweight,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
335,Triceps Pushdown - Assisted,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
336,Triceps Pushdown - Pause Rep,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
337,Triceps Pushdown - Slow Eccentric,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
338,Triceps Pushdown - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Chest""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
339,Plank - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
340,Plank - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
341,Plank - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
342,Plank - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
343,Plank - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
344,Plank - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
345,Plank - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
346,Plank - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
347,Plank - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
348,Plank - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Stability"", ""intensity"": ""Low"", ""goals"": [""Mobility""]}"
349,Box Jumps - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
350,Box Jumps - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
351,Box Jumps - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
352,Box Jumps - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
353,Box Jumps - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
354,Box Jumps - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
355,Box Jumps - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
356,Box Jumps - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
357,Box Jumps - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
358,Box Jumps - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
359,Burpee - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
360,Burpee - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
361,Burpee - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
362,Burpee - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
363,Burpee - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
364,Burpee - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
365,Burpee - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
366,Burpee - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
367,Burpee - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
368,Burpee - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Cardio"", ""intensity"": ""High"", ""goals"": [""Fat Loss""]}"
369,Kettlebell Swing,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
370,Kettlebell Swing - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
371,Kettlebell Swing - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
372,Kettlebell Swing - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
373,Kettlebell Swing - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
374,Kettlebell Swing - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
375,Kettlebell Swing - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
376,Kettlebell Swing - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
377,Kettlebell Swing - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
378,Kettlebell Swing - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
379,Kettlebell Swing - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Kettlebell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
380,Hang Clean - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
381,Hang Clean - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
382,Hang Clean - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
383,Hang Clean - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
384,Hang Clean - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
385,Hang Clean - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
386,Hang Clean - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
387,Hang Clean - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
388,Hang Clean - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
389,Hang Clean - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
390,TRX Row - Incline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
391,TRX Row - Decline,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
392,TRX Row - Single Arm,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
393,TRX Row - Double KB,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
394,TRX Row - Weighted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
395,TRX Row - Bodyweight,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
396,TRX Row - Assisted,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
397,TRX Row - Pause Rep,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
398,TRX Row - Slow Eccentric,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
399,TRX Row - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Lats"", ""Upper Back""], ""equipment"": ""Cable Machine"", ""exercise_type"": ""Cardio"", ""intensity"": ""Moderate"", ""goals"": [""Fat Loss""]}"
400,Single Leg Romanian Deadlift - Incline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
401,Single Leg Romanian Deadlift - Decline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
402,Single Leg Romanian Deadlift - Single Arm,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
403,Single Leg Romanian Deadlift - Double KB,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
404,Single Leg Romanian Deadlift - Weighted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
405,Single Leg Romanian Deadlift - Bodyweight,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
406,Single Leg Romanian Deadlift - Assisted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
407,Single Leg Romanian Deadlift - Pause Rep,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
408,Single Leg Romanian Deadlift - Slow Eccentric,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
409,Single Leg Romanian Deadlift - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""High"", ""goals"": [""Strength""]}"
410,Leg Press - Incline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
411,Leg Press - Decline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
412,Leg Press - Single Arm,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
413,Leg Press - Double KB,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
414,Leg Press - Weighted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
415,Leg Press - Bodyweight,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
416,Leg Press - Assisted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
417,Leg Press - Pause Rep,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
418,Leg Press - Slow Eccentric,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
419,Leg Press - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
420,Calf Raise - Incline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
421,Calf Raise - Decline,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
422,Calf Raise - Single Arm,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
423,Calf Raise - Double KB,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
424,Calf Raise - Weighted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
425,Calf Raise - Bodyweight,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
426,Calf Raise - Assisted,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
427,Calf Raise - Pause Rep,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
428,Calf Raise - Slow Eccentric,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
429,Calf Raise - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Core""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
430,Incline Bench Press - Incline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
431,Incline Bench Press - Decline,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
432,Incline Bench Press - Single Arm,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
433,Incline Bench Press - Double KB,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
434,Incline Bench Press - Weighted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
435,Incline Bench Press - Bodyweight,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
436,Incline Bench Press - Assisted,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
437,Incline Bench Press - Pause Rep,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
438,Incline Bench Press - Slow Eccentric,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
439,Incline Bench Press - Tempo 3-1-3,Exercise,"{""primary_muscles"": [""Quadriceps"", ""Glutes""], ""equipment"": ""Barbell"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
440,Dips - Incline,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
441,Dips - Decline,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
442,Dips - Single Arm,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
443,Dips - Double KB,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
444,Dips - Weighted,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
445,Dips - Bodyweight,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
446,Dips - Assisted,Exercise,"{""primary_muscles"": [""Triceps""], ""equipment"": ""None"", ""exercise_type"": ""Strength"", ""intensity"": ""Moderate"", ""goals"": [""Strength""]}"
